id,наименование,ссылка,"регулярная цена, руб.","промо цена, руб.",бренд
105798,"Сыр Белебеевский МК 45%, 190г",https://online.metro-cc.ru/products/belebeevskij-45-190g,227,169,БЕЛЕБЕЕВСКИЙ
212494,"Сыр Laime Маасдам кусок 45%, 200г",https://online.metro-cc.ru/products/200g-syr-maasdam-45-laime-kusok-bzmzh,289,209,LAIME
88242,"Сыр Умалат Сулугуни палочки 45%, 120г",https://online.metro-cc.ru/products/suluguni-palochki-umalat-45-120-g,129,109,УМАЛАТ
213943,"Сыр Радость вкуса львиное сердце нарезка 45%, 125г",https://online.metro-cc.ru/products/125g-syr-lvinoe-serdtse-45-radost-vkusa-nar-bzmzh,157,нет скидки,РАДОСТЬ ВКУСА
343392,"Сыр творожный Hochland Cremette Professional 65%, 2кг",https://online.metro-cc.ru/products/hochland-cremette-professional-2kg-bzmzh,1 098,нет скидки,HOCHLAND
213080,"Сыр Hochland плавленый Бистро чеддер 45%, 1.107кг",https://online.metro-cc.ru/products/1107kg-syr-plavlennyy-45-hochland-prof-bistro-chedder-bzmzh,999,нет скидки,HOCHLAND
621733,"METRO Chef Сыр Эмменталер 45%, ~1кг",https://online.metro-cc.ru/products/emmentaler-metro-chef-45-brusok-1-kg,1 359,899,METRO CHEF
567733,"Сыр Тревиль Камамбер Классический с белой плесенью, 130г",https://online.metro-cc.ru/products/art_567733,239,199,ТРЕВИЛЬ
63737,"Сыр Киприно Пармезан твердый 34%, ~1кг",https://online.metro-cc.ru/products/kiprino-parmezan-bez-zamenitelya-molochnyh-zhirov-2-kg,1 579,1 169,КИПРИНО
591769,"Сыр Le Superbe Diabolo Gourmet твердый 50%, ~1.2кг",https://online.metro-cc.ru/products/lustenberger-diabolo-gourmet-50-12kg-bzmzh,3 429,нет скидки,LE SUPERBE
110477,"METRO Chef Сыр Грюйер 50%, ~400г",https://online.metro-cc.ru/products/gryujer-metro-chef-50-04-kg,4 159,нет скидки,METRO CHEF
368476,"Сыр Hochland Cremette творожный 65%, 10кг",https://online.metro-cc.ru/products/hochland-cremette-10kg-bzmzh,5 058,нет скидки,HOCHLAND
530731,"Сыр La Paulina Моцарелла 42%, ~3.3кг",https://online.metro-cc.ru/products/mocarella-la-paulina-41-35kg-bzmzh,839,нет скидки,LA PAULINA
103364,"Сыр Hochland Грюнландер полутвердый 50%, 400г",https://online.metro-cc.ru/products/hochland-gryunlander-50-400g,499,нет скидки,HOCHLAND
626299,"Сыр Pretto Рикотта мягкий 45%, 200г",https://online.metro-cc.ru/products/myagkij-rikotta-pretto-45-200-g,123,84,PRETTO
208846,"METRO Chef Сыр камамбер 50%, 1кг",https://online.metro-cc.ru/products/1kg-syr-kamamber-50-metro-chef-bzmzh,1 709,нет скидки,METRO CHEF
516316,"Сыр Natura cливочный полутвердый 45%, ~4кг",https://online.metro-cc.ru/products/natura-slivochnyj-45-4kg-bzmzh,939,нет скидки,NATURA
115964,"Сыр Pretto Моцарелла для пиццы 45%, 1.2кг",https://online.metro-cc.ru/products/1200g-syr-45-mocarella-d-piccy-pretto-bzmzh,939,нет скидки,PRETTO
217686,"Сыр Боровский сыр косичка 45%, 100г",https://online.metro-cc.ru/products/100g-syr-kosichka-45-borovskiy-bzmzh,157,нет скидки,БОРОВСКИЙ СЫР
139393,"Сыр Vitalat Bocconcini копченый 40%, 100г",https://online.metro-cc.ru/products/100g-syr-bokkonchini-40-vitalat-kopchenyy-bzmzh,142,нет скидки,VITALAT
599311,"Сыр Le Superbe Jura Montagne твердый 52%, 200г",https://online.metro-cc.ru/products/lustenberger-jura-montagne-200-g-bzmzh,779,нет скидки,LE SUPERBE
133121,"Сыр твердый Дюрр Эконива 12 месяцев выдержки, ~900г",https://online.metro-cc.ru/products/syr-tverdyy-dyurr-ekoniva-12-mesyatsev-vyderzhki-900g-bzmzh,2 309,нет скидки,ЭКОНИВА
517948,"Сыр Рокфорти Молодея с голубой плесенью 55%, ~2.6кг",https://online.metro-cc.ru/products/s-goluboj-rokforti-55-26kg-bzmzh,1 428,нет скидки,РОКФОРТИ МОЛОДЕЯ
591773,"Сыр Le Superbe Saint Christoph мягкий 47%, ~1.7кг",https://online.metro-cc.ru/products/lustenberger-saint-christoph-le-superbe-17kg-bzmzh,3 159,нет скидки,LE SUPERBE
650352,"Сыр Le Superbe Grand Maurice полутвердый 45%, ~1.5кг",https://online.metro-cc.ru/products/gran-moris-lesuperb-15kg-bzmzh,3 479,нет скидки,LE SUPERBE
589171,"Сыр Le Superbe Switzerland Swiss полутвердый 49%, ~1кг",https://online.metro-cc.ru/products/lustenberger-lesuperbe-shvejcarskij-3kg-bzmzh,2 279,нет скидки,LE SUPERBE
471248,"Сыр President Чечил белый соломка 40%, 150г",https://online.metro-cc.ru/products/chechil-president-belyj-solomka-40-100g-bzmzh,217,199,PRESIDENT
218396,"Моцарелла Pretto для пиццы-лазаньи-запекания 45%, 370г",https://online.metro-cc.ru/products/370g-motsarella-45-pretto-dpitstsylazanizapekaniya-bzmzh,339,нет скидки,PRETTO
76700,"Продукт сырный Green Idea Моцарелла веган кусок, 200г",https://online.metro-cc.ru/products/art_76700,245,нет скидки,GREEN IDEA
43862,"Сыр Киприно Алтайский 50%, ~1кг",https://online.metro-cc.ru/products/altajskij-kiprino-50-1kg-bzmzh,1 219,нет скидки,КИПРИНО
225278,"Сыр творожный President овощи на гриле 54%, 140г",https://online.metro-cc.ru/products/140g-syr-tvorozhnyy-54-president-ovoschi-na-grile-bzmzh,116,84,PRESIDENT
217688,"Сыр Боровский сыр чечил 45%, 130г",https://online.metro-cc.ru/products/130g-syr-chechil-45-borovskiy-bzmzh,179,нет скидки,БОРОВСКИЙ СЫР
213942,"Сыр Радость вкуса топленое молочко нарезка 45%, 125г",https://online.metro-cc.ru/products/125g-syr-toplenoe-molochko-45-radost-vkusa-nar-bzmzh,155,нет скидки,РАДОСТЬ ВКУСА
409582,"Сыр Ровеньки Голландский твердый, ~3.2кг",https://online.metro-cc.ru/products/rovenki-gollandskij-4kg-bzmzh,856,нет скидки,РОВЕНЬКИ
218457,"Сыр Bonfesto мягкий сливочный белый соус для пиццы 70%, 2кг",https://online.metro-cc.ru/products/2kg-syr-myagkiy-slivochn-70-bonfesto-bel-sous-dpits-bzmzh,1 099,нет скидки,BONFESTO
225277,"Сыр творожный President с травами 54%, 140г",https://online.metro-cc.ru/products/140g-syr-tvorozhnyy-54-president-s-travami-bzmzh,116,84,PRESIDENT
136097,"Сыр Dziugas Пармезан 2 месяца выдержки 40%, 200г",https://online.metro-cc.ru/products/syr-dziugas-parmezan-2-mesyatsa-vyderzhki-40-200g,459,нет скидки,DZIUGAS
663835,"Сыр President Creme De Chevre плавленый, 125г",https://online.metro-cc.ru/products/president-creme-de-chevre-125g-bzmzh,202,134,PRESIDENT
13252,"Сыр Cooking Моцарелла Пицца полутвердый 42%, 2.6кг",https://online.metro-cc.ru/products/cooking-mocarellaya-dlya-piccy-26kg-bzmzh,1 648,нет скидки,COOKING
76692,"Сыр растительный Green Idea Гауда на основе крахмала, 150г",https://online.metro-cc.ru/products/art_76692,187,нет скидки,GREEN IDEA
70361,"Сыр Alpino Грюйер Швейцарский твердый 50%, ~400г",https://online.metro-cc.ru/products/syr-alpino-gryuyer-shveytsarskiy-tverdiy-50-400g,4 989,нет скидки,ALPINO
226177,"Сыр Тысяча озёр Легкий полутвердый 15%, 200г",https://online.metro-cc.ru/products/200g-syr-legkiy-15-tysyacha-ozyor-kusok-bzmzh,219,199,ТЫСЯЧА ОЗЁР
107137,"METRO Chef Сыр брынза 45%, 500г",https://online.metro-cc.ru/products/metro-chef-45-500g,449,нет скидки,METRO CHEF
87384,"Сыр Киприно полутвердый 50%, ~1.5кг",https://online.metro-cc.ru/products/kiprino-50-15kg,1 099,нет скидки,КИПРИНО
120580,"Сыр Columbus Маасдам копченый 45%, ~1кг",https://online.metro-cc.ru/products/1kg-45-columbus-maasdam-kopchenyj-bzmzh,1 269,нет скидки,COLUMBUS
98466,"Сыр La Paulina Чеддер полутвердый 48%, 150г",https://online.metro-cc.ru/products/la-paulina-chedder-48-bzmzh-150-g,256,нет скидки,LA PAULINA
218280,"Сыр Карат плавленный сливочный круг 25%, 130г",https://online.metro-cc.ru/products/130g-syr-plavlenyy-25-karat-slivochnyy-krug-bzmzh,119,79,КАРАТ
471057,Сыр Киприно Российский полутвердый 50% ~1.5кг,https://online.metro-cc.ru/products/kiprino-rossijskij-50-15kg-bzmzh,999,нет скидки,КИПРИНО
532592,"Сыр Сваля нарезка 45%, 200г",https://online.metro-cc.ru/products/svalya-narezka-45-200-g-bzmzh,229,203,СВАЛЯ
213941,"Сыр легкий Радость вкуса нарезка 35%, 125г",https://online.metro-cc.ru/products/125g-syr-legkiy-35-radost-vkusa-narezka-bzmzh,147,нет скидки,РАДОСТЬ ВКУСА
226060,"Сыр мягкий Савушкин продукт Sveza Брынза Нежная 45%, 250г",https://online.metro-cc.ru/products/250g-brynza-nezhnaya-sveza-45-savushkin-produkt-bzmzh,182,нет скидки,САВУШКИН ПРОДУКТ
95362,"Сыр растительный Green Idea Моцарелла 24%, 200г",https://online.metro-cc.ru/products/rastitelnyj-mocarella-green-idea-24-200-g,246,нет скидки,GREEN IDEA
226209,"Сыр Киприно Гауда полутвердый 45%, 200г",https://online.metro-cc.ru/products/200g-syr-gauda-45-kiprino-kusok-bzmzh,239,нет скидки,КИПРИНО
60919,"Сыр Schonfeld Швейцарский Турмезан твердый нарезка 52%, 125г",https://online.metro-cc.ru/products/schonfeld-swiss-thurmesan-narezka-52-125g-bzmzh,389,нет скидки,SCHONFELD
539214,"Сыр President Чечил белый косичка 35%, 180г",https://online.metro-cc.ru/products/art_539214,309,нет скидки,PRESIDENT
226200,"Сыр Киприно Маасдам полутвердый 45%, 200г",https://online.metro-cc.ru/products/200g-syr-maasdam-45-kiprino-kusok-bzmzh,283,нет скидки,КИПРИНО
226198,"Сыр Киприно Голландский полутвердый 45%, 125г",https://online.metro-cc.ru/products/125g-syr-gollandskiy-45-kiprino-narezka-bzmzh,159,нет скидки,КИПРИНО
218916,"Сыр Hochland грюнландер легкий 35%, 400г",https://online.metro-cc.ru/products/400g-syr-gryunlander-35-hochland-legkiy-bzmzh,499,нет скидки,HOCHLAND
228430,"Сыр голландский Брест-Литовск кусок 45%, 200г",https://online.metro-cc.ru/products/syr-gollandskiy-brest-litovsk-kusok-45-200g,205,нет скидки,БРЕСТ-ЛИТОВСК
216421,"Сыр Менестрель эпос полутвердый, 250г",https://online.metro-cc.ru/products/syr-menestrel-epos-polutverdyy-250g,509,399,МЕНЕСТРЕЛЬ
43832,"Сыр Киприно Три сыра тертый, 200г",https://online.metro-cc.ru/products/tertyj-kiprino-tri-200g-bzmzh,189,159,КИПРИНО
553285,"Сыр плавленый Порховский МСЗ копченый 40%, ~400г",https://online.metro-cc.ru/products/porhovskij-msz-kopchenyj-40-400-g,649,нет скидки,ПОРХОВСКИЙ МСЗ
666127,"Сыр плавленый Экомилк Сливочный 55%, 400г",https://online.metro-cc.ru/products/syr-ekomilk-plavlenyj-400-g,209,нет скидки,ЭКОМИЛК
450114,"Сыр Пак Н.Ю. Тофу Королевский с оливками, 500г",https://online.metro-cc.ru/products/syr-tofu-pak-nyu-korolevskij-s-olivkami-500g-bzmzh,254,нет скидки,ПАК Н.Ю.
136304,"Сыр Ольхово плавденнвй копченый слайсы 40%, 125г",https://online.metro-cc.ru/products/syr-olhovo-plavdennvy-kopchenyy-slaysy-40-125g,116,99,ОЛЬХОВО
657724,"Сыр творожный Hochland с ветчиной и зеленью 60%, 140г",https://online.metro-cc.ru/products/hochland-s-vetchinoj-zelenyu-140g,130,нет скидки,HOCHLAND
508975,"Сыр творожный Hochland с лесными грибами 60%, 140г",https://online.metro-cc.ru/products/hochland-s-lesnymi-gribami-140g-bzmzh,130,нет скидки,HOCHLAND
134958,"Сыр плавленый Hochland Сливочный 35%, 100г",https://online.metro-cc.ru/products/plavlenyj-hochland-slivochnyj-35-100g-bzmzh,62,нет скидки,HOCHLAND
568491,"Сыр Аланталь Мраморный, ~2.2кг",https://online.metro-cc.ru/products/alantal-mramornyj-bzmzh-22-gr,939,нет скидки,АЛАНТАЛЬ
227462,"aro Продукт белково-жировой для пиццы 45%, 1кг",https://online.metro-cc.ru/products/aro-produkt-belkovo-zhirovoy-dlya-pitstsy-45-1kg,429,нет скидки,ARO
203934,"Сыр Bergstolz Swiss D'Or твердый 52%, 100г",https://online.metro-cc.ru/products/100g-syr-50-bergstolz-swiss-dor-6-mes-vyderzh-bzmzh,199,нет скидки,BERGSTOLZ
510983,"Сыр Золото Европы Dolce пармезан, ~6кг",https://online.metro-cc.ru/products/zoloto-evropy-dolce-parmezan-6-kg-bzmzh,1 384,нет скидки,DOLCE
