id,наименование,ссылка,"регулярная цена, руб.","промо цена, руб.",бренд
385716,"Сыр плавленый Viola Итальянское избранное, 130г",https://online.metro-cc.ru/products/viola-slivochnyj-italyanskoe-izbrannoe-130g-bzmzh,113,нет скидки,VIOLA
216582,"Сыр Стародуб сулугуни 45%, ~650г",https://online.metro-cc.ru/products/syr-starodub-suluguni-45-650g,639,нет скидки,СТАРОДУБ
667678,"Сыр плавленый Hochland сливочный, 150г",https://online.metro-cc.ru/products/hochland-klassicheskij-slivochnyj-150g,127,94,HOCHLAND
76700,"Продукт сырный Green Idea Моцарелла веган кусок, 200г",https://online.metro-cc.ru/products/art_76700,249,нет скидки,GREEN IDEA
221860,"METRO Chef Сыр тильзитер кусок 45%, 200г",https://online.metro-cc.ru/products/200g-syr-tilziter-45-metro-chef-kusok-bzmzh,199,нет скидки,METRO CHEF
118483,"Сыр Луговая свежесть Адыгейский 45%, ~150г",https://online.metro-cc.ru/products/150g-45-adygejskij-lugovaya-svezhest-bzmzh,989,нет скидки,ЛУГОВАЯ СВЕЖЕСТЬ
134937,"Сыр плавленый Hochland сливочный 50%, 140г",https://online.metro-cc.ru/products/plavlennyj-hochland-slivochnyj-50-140g-bzmzh,127,94,HOCHLAND
133703,"Сыр Эконива твердый Durr 6 месяцев выдержки 50%, 200г",https://online.metro-cc.ru/products/syr-ekoniva-tverdyy-durr-6-mesyatsev-vyderzhki-50-200g-bzmzh,339,нет скидки,ЭКОНИВА
593833,"Сыр Le Superbe Raclette Gourmet твердый 48%, 200г",https://online.metro-cc.ru/products/lustenberger-raclette-narezka-200g-bzmzh,729,нет скидки,LE SUPERBE
621702,"METRO Chef Сыр Эмменталер 45%, 500г",https://online.metro-cc.ru/products/metro-chef-emmentaler-45-narezka-500-g,809,599,METRO CHEF
101397,"Сыр Le Superbe Swisshard твердый 47%, 200г",https://online.metro-cc.ru/products/swisshard-le-superbe-200g-bzmzh,749,нет скидки,LE SUPERBE
385715,"Сыр плавленый Viola Финское избранное, 130г",https://online.metro-cc.ru/products/viola-slivochnyj-finskoe-izbrannoe-130g-bzmzh,113,нет скидки,VIOLA
43862,"Сыр Киприно Алтайский 50%, ~1кг",https://online.metro-cc.ru/products/altajskij-kiprino-50-1kg-bzmzh,1 249,нет скидки,КИПРИНО
117478,"Сыр Galbani Буррата мягкий 50%, 100г",https://online.metro-cc.ru/products/burrata-galbani-50-100g-bzmzh,217,нет скидки,GALBANI
217688,"Сыр Боровский сыр чечил 45%, 130г",https://online.metro-cc.ru/products/130g-syr-chechil-45-borovskiy-bzmzh,189,нет скидки,БОРОВСКИЙ СЫР
225148,"Сыр Эконива колыбельский 45%, 200г",https://online.metro-cc.ru/products/200g-syr-45-ekoniva-kolybelskiy-bzmzh,182,нет скидки,ЭКОНИВА
544451,"Сыр Pretto Рикотта мягкий 45%, 500г",https://online.metro-cc.ru/products/myagkij-rikotta-pretto-45-500-g,299,нет скидки,PRETTO
122882,"METRO Chef Сыр Мраморный полутвердый, ~1кг",https://online.metro-cc.ru/products/1kg-45-metro-chef-mramornyj-brus-bzmzh,989,нет скидки,METRO CHEF
228869,"Сыр Предгорье Кавказа адыгейский Халяль 45%, 300г",https://online.metro-cc.ru/products/300g-syr-adygeyskiy-45-predgore-kavkaza-halyal-bzmzh,279,нет скидки,ПРЕДГОРЬЕ КАВКАЗА
94127,"METRO Chef Сыр Гойя твердый 40%, 300г",https://online.metro-cc.ru/products/art_94127,459,нет скидки,METRO CHEF
215073,"aro Продукт молокосодержащий Российский новый 50%, ~2.6кг",https://online.metro-cc.ru/products/26-kg-molokosod-prod-rossiyskiy-novyy-50-aro,499,нет скидки,ARO
227595,"Сыр Laplandia Emmental 45%, 180г",https://online.metro-cc.ru/products/180g-syr-emmental-45-laplandia-kusok-bzmzh,299,209,LAPLANDIA
221861,"METRO Chef Сыр тильзитер нарезка 45%, 150г",https://online.metro-cc.ru/products/150g-syr-tilziter-45-metro-chef-narezka-bzmzh,193,нет скидки,METRO CHEF
129703,"Сыр Whitecheese from Zhukovka Камамбер с черным трюфелем 50%, 125г",https://online.metro-cc.ru/products/kamamber-50-zhukovka-s-chernym-tryufelem-125g-bzmzh,339,нет скидки,WHITECHEESE FROM ZHUKOVKA
531397,"Сыр плавленый Карат шоколадный 30%, 230г",https://online.metro-cc.ru/products/karat-shokoladnyj-30-230-g-bzmzh,131,нет скидки,КАРАТ
228422,"Сыр Поставы городок Гранд пармезан 45%, 200г",https://online.metro-cc.ru/products/200g-syr-parmezan-45-postavy-gorodok-grand-bzmzh,193,нет скидки,ПОСТАВЫ ГОРОДОК
120579,"Сыр плавленый Hochland Ассорти сливочный с беконом, 140г",https://online.metro-cc.ru/products/slivochnyj-hochland-assorti-s-bekonom-140g-bzmzh,127,94,HOCHLAND
359435,"Сыр President Брынза 45%, 250г",https://online.metro-cc.ru/products/president-48-250g-bzmzh,242,нет скидки,PRESIDENT
593496,"Сыр Киприно Тильзитер 50%, 250г",https://online.metro-cc.ru/products/tilziter-kiprino-250g-bzmzh,309,нет скидки,КИПРИНО
142646,"Сыр творожный Viola зелень-чеснок 66%, 150г",https://online.metro-cc.ru/products/150g-syr-tvorozhnyy-66-viola-zelenchesnok-bzmzh,125,нет скидки,VIOLA
96973,"Сыр President La Brique с белой плесенью мягкий 45%, 200г",https://online.metro-cc.ru/products/myagkij-president-s-beloj-la-brique-45-bzmzh-200-g,609,439,PRESIDENT
593831,"Сыр Le Superbe Emmentaler полутвердый 50%, 150г",https://online.metro-cc.ru/products/lustenberger-emmentaler-narezka-50-150-g-bzmzh,549,нет скидки,LE SUPERBE
220874,"Сыр плавленый President шоколадный 30%, 400г",https://online.metro-cc.ru/products/president-shokoladnyj-400-g-bzmzh,296,нет скидки,PRESIDENT
643745,"Сыр Kesidis Dairy Фета традиционная, 200г",https://online.metro-cc.ru/products/kesidis-dairy-v-u-200g-bzmzh,202,нет скидки,KESIDIS DAIRY
621694,"METRO Chef Сыр Чеддар 50%, ~2.5кг",https://online.metro-cc.ru/products/metro-chef-cheddar-50-25kg,988,нет скидки,METRO CHEF
532870,"Сыр Cheese Gallery Лайт нарезка 20%, 150г",https://online.metro-cc.ru/products/cheese-gallery-light-narezka-20-150g-bzmzh,207,нет скидки,CHEESE GALLERY
87425,"Сыр Киприно Швейцарский Premium слайсы, 350г",https://online.metro-cc.ru/products/shvejcarskij-kiprino-premium-slajsy-350g-bzmzh,549,нет скидки,КИПРИНО
44359,"Сыр Jalo Kerma сливочный нарезка, 140г",https://online.metro-cc.ru/products/slivochnyj-jalo-kerma-140-g-v-narezke,179,нет скидки,JALO KERMA
94130,"METRO Chef Сыр Гойя твердый 40%, ~1кг",https://online.metro-cc.ru/products/art_94130,1 179,нет скидки,METRO CHEF
203769,"Сыр Viola голландский нарезка 45%, 270г",https://online.metro-cc.ru/products/270g-syr-45-viola-gollandskiy-narezka-bzmzh,369,нет скидки,VIOLA
226173,"Сыр Сиртаки Для Греческого Салата Сливочный рассольный 50%, 200г",https://online.metro-cc.ru/products/200g-syr-rassolnyy-50-sirtaki-slivochnyy-bzmzh,199,139,СИРТАКИ
212487,"Сыр Laime Маасдам нарезка 45%, 125г",https://online.metro-cc.ru/products/125g-syr-maasdam-45-laime-narezka-bzmzh,194,139,LAIME
213083,"Сыр Oldenburger тильзитер 50%, ~3кг",https://online.metro-cc.ru/products/3kg-syr-tilziter-50-oldenburger-bzmzh,829,нет скидки,OLDENBURGER
135333,"METRO Chef Сыр адыгейский 45%, ~650г",https://online.metro-cc.ru/products/065kg-syr-45-metro-chef-adygeyskiy-bzmzh,859,нет скидки,METRO CHEF
666474,"Сыр плавленый Viola сливочный 45%, 180г",https://online.metro-cc.ru/products/slivochnyj-viola-doj-pak-45-180g-mdzh,157,114,VIOLA
218457,"Сыр Bonfesto мягкий сливочный белый соус для пиццы 70%, 2кг",https://online.metro-cc.ru/products/2kg-syr-myagkiy-slivochn-70-bonfesto-bel-sous-dpits-bzmzh,1 159,нет скидки,BONFESTO
103394,"Сыр Hochland Грюнландер полутвердый 50%, 150г",https://online.metro-cc.ru/products/hochland-gryunlander-narezka-50-150-g,244,нет скидки,HOCHLAND
227592,"Сыр Laplandia Emmental 45%, 120г",https://online.metro-cc.ru/products/120g-syr-emmental-45-laplandia-narezka-bzmzh,213,159,LAPLANDIA
486389,"Сыр Bonfesto Рикотта мягкий 40%, 250г",https://online.metro-cc.ru/products/rikotta-myagkij-bonfesto-40-250-g-bzmzh,169,нет скидки,BONFESTO
120596,"Сыр Columbus Маасдамер полутвердый нарезка 45%, 125г",https://online.metro-cc.ru/products/125g-45-maasdamer-columbus-narez-bzmzh,165,нет скидки,COLUMBUS
124432,"Сыр Endorf Tulyere 50%, 200г",https://online.metro-cc.ru/products/200g-tvorozh-50-endorf-tulyere-bzmzh,349,259,ENDORF
404662,"Сыр Pirpacchi Пармезан твердый тертый 32%, 500г",https://online.metro-cc.ru/products/parmezan-pirpacchi-tertyj-38-500g-bzmzh,1 169,нет скидки,PIRPACCHI
203760,"Сыр Viola российский нарезка 50%, 120г",https://online.metro-cc.ru/products/120g-syr-50-viola-rossiyskiy-narezka-bzmzh,184,169,VIOLA
88248,"Сыр плавленый President Бри 45%, 200г",https://online.metro-cc.ru/products/art_88248,169,139,PRESIDENT
221864,"METRO Chef Сыр российский нарезка 50%, 150г",https://online.metro-cc.ru/products/150g-syr-rossiyskiy-50-metro-chef-narezka-bzmzh,183,нет скидки,METRO CHEF
329082,"Сыр плавленый President с ветчиной, 150г",https://online.metro-cc.ru/products/president-master-buterbrodov-s-vetchinoj-150-g-bzmzh,138,99,PRESIDENT
60921,"Сыр Schonfeld Швейцарский Маасдам полутвердый нарезка 48%, 125г",https://online.metro-cc.ru/products/fasovannyj-schonfeld-swiss-maasdam-narezka-48-125g-bzmzh,309,нет скидки,SCHONFELD
95340,"Сыр Киприно Алтайский нарезка 50%, 125г",https://online.metro-cc.ru/products/altajskij-kiprino-50-125-g-narezka-bzmzh,194,нет скидки,КИПРИНО
137419,"Продукт сырный Стародуб Тильзитер 45%, ~5.2кг",https://online.metro-cc.ru/products/produkt-syrnyy-starodub-tilziter-45-52kg,469,нет скидки,СТАРОДУБ
222931,"Сыр Ларец с грецкими орехами кусок 50%, 245г",https://online.metro-cc.ru/products/245g-syr-50-larets-s-gretskimi-orehami-kusok-bzmzh,329,нет скидки,ЛАРЕЦ
560040,"Сыр Unagrande Маскарпоне мягкий 80%, 250г",https://online.metro-cc.ru/products/myagkij-maskarpone-unagrande-80-250-g,319,нет скидки,UNAGRANDE
589173,"Сыр НТЦ-XXI Моцарелла ностра 40%, ~1.4кг",https://online.metro-cc.ru/products/syr-mocarella-nostra-1-4kg,749,нет скидки,НТЦ-XXI
134959,"Сыр плавленый Hochland Ассорти с грибами 50%, 140г",https://online.metro-cc.ru/products/plavlennyj-hochland-assorti-s-gribami-50-140g-bzmzh,127,94,HOCHLAND
599444,"Продукт рассольный Сиртаки Original комбинированный для греческого салата 55%, 500г",https://online.metro-cc.ru/products/sirtaki-original-dlya-grecheskogo-salata-500g-bzmzh,269,нет скидки,СИРТАКИ
87417,"Сыр Киприно Алтайский Premium, 230г",https://online.metro-cc.ru/products/altajskij-kiprino-premium-230g-bzmzh,359,нет скидки,КИПРИНО
135191,"Сыр плавленый Viola лисички 50%, 200г",https://online.metro-cc.ru/products/plavlennyj-viola-lisichki-50-200g-bzmzh,182,119,VIOLA
483601,"Сыр Galbani Буррата mini мягкий 50%, 125г",https://online.metro-cc.ru/products/burrata-galbani-mini-125g-bzmzh,359,нет скидки,GALBANI
204110,"Сыр Viola голландский кусок 45%, 350г",https://online.metro-cc.ru/products/350g-syr-45-viola-gollandskiy-kusok-bzmzh,429,нет скидки,VIOLA
134956,"Сыр плавленый Hochland с грибами 45%, 150г",https://online.metro-cc.ru/products/plavlenyj-hochland-s-gribami-45-150g-bzmzh,127,94,HOCHLAND
319689,"Сыр Тамбовский Сулугуни 45%, ~600г",https://online.metro-cc.ru/products/suluguni-tambovskij-45-600g-bzmzh,1 199,нет скидки,ТАМБОВСКИЙ
624016,"Сыр President Snack a la Francaise мягкий с белой плесенью 60%, 170г",https://online.metro-cc.ru/products/art_624016,509,нет скидки,PRESIDENT
134960,"Сыр плавленый Hochland Ассорти желтое 50%, 140г",https://online.metro-cc.ru/products/plavlennyj-hochland-assorti-zheltoe-50-140g-bzmzh,127,94,HOCHLAND
106972,"Сыр Карат шоколадно-ореховый десертный плавленый 30%, 230г",https://online.metro-cc.ru/products/karat-shokoladno-orehovyj-desertnyj-30-230-g,131,нет скидки,КАРАТ
610975,"Сыр Предгорье Кавказа Чечил коса копченый, 180г",https://online.metro-cc.ru/products/chechil-predgorye-kavkaza-kosa-kopchenyj-180g-bzmzh,284,нет скидки,ПРЕДГОРЬЕ КАВКАЗА
136097,"Сыр Dziugas Пармезан 2 месяца выдержки 40%, 200г",https://online.metro-cc.ru/products/syr-dziugas-parmezan-2-mesyatsa-vyderzhki-40-200g,459,нет скидки,DZIUGAS
121465,"Сыр Galbani Рикотта мягкий 34%, 230г",https://online.metro-cc.ru/products/rikotta-galbani-34-230g-bzmzh,189,139,GALBANI
122606,"Сыр Cheese Gallery Эмменталер кусок 45%, 180г",https://online.metro-cc.ru/products/180g-45-sneese-gallery-emment-kus-bzmzh,287,нет скидки,CHEESE GALLERY
621692,"METRO Chef Сыр Маасдам 45%, ~2.5кг",https://online.metro-cc.ru/products/maasdam-45-metro-chef-vesovoj,878,нет скидки,METRO CHEF
621731,"METRO Chef Сыр Гауда 48%, ~2.5кг",https://online.metro-cc.ru/products/gauda-48-metro-chef-vesovoj,823,нет скидки,METRO CHEF
218902,"Сыр Sveza творожный воздушный сливочный 60%, 150г",https://online.metro-cc.ru/products/150g-syr-tvorozhnyy-60-sveza-vozdushnyy-slivoch-bzmzh,123,нет скидки,SVEZA
227574,"Сыр Laplandia Легкий 17%, 120г",https://online.metro-cc.ru/products/120g-syr-lyogkiy-17-laplandia-narezka-bzmzh,209,159,LAPLANDIA
204107,"Сыр Viola российский кусок 50%, 350г",https://online.metro-cc.ru/products/350g-syr-50-viola-rossiyskiy-kusok-bzmzh,429,нет скидки,VIOLA
664570,"Сыр Ларец Три перца 50%, ~1кг",https://online.metro-cc.ru/products/50-tri-perca-larec-1kg-bzmzh,1 019,нет скидки,ЛАРЕЦ
482221,"Сыр Bonfesto Моцарелла mini мягкий 45%, 100г",https://online.metro-cc.ru/products/mocarella-bonfesto-mini-100g-bzmzh,124,нет скидки,BONFESTO
118518,"Сыр Schonfeld Тильзитер полутвердый нарезка 45%, 125г",https://online.metro-cc.ru/products/125g-45-tilziter-schonfeld-bzmzh,140,нет скидки,SCHONFELD
561791,"Сыр плавленый Viola с лисичками 50%, 400г",https://online.metro-cc.ru/products/valio-viola-s-lisichkami-400g-bzmzh,329,нет скидки,VIOLA
651365,"Сыр Ипатов Камамбер, 125г",https://online.metro-cc.ru/products/art_651365,369,нет скидки,ИПАТОВ
79851,"Сыр Hochland Professional мягкий в рассоле 45%, 480г",https://online.metro-cc.ru/products/art_79851,299,нет скидки,HOCHLAND
206441,"Сыр Laime Тет де муан розочки 51%, 50г",https://online.metro-cc.ru/products/50g-syr-tet-de-muan-51-laime-rozochki-bzmzh,499,нет скидки,LAIME
93976,"Сыр Cheese Gallery Маасдам нарезка 45%, 125г",https://online.metro-cc.ru/products/cheese-gallery-maasdam-nareznoj-bez-zamenitelya-molochnogo-zhira-120-g,215,нет скидки,CHEESE GALLERY
115822,"Сыр Ларец полутвердый с чили и паприкой 50%, 125г",https://online.metro-cc.ru/products/125g-syr-50-larec-chili-paprika-nar-bzmzh,187,нет скидки,ЛАРЕЦ
254052,"Сыр плавленый President с грибами, 400г",https://online.metro-cc.ru/products/art_254052,296,нет скидки,PRESIDENT
110259,"Сыр Unagrande Моцарелла безлактозный мягкий 45%, 280г",https://online.metro-cc.ru/products/mocarella-bezlaktoznyj-unagrande-45-280g-bzmzh,339,нет скидки,UNAGRANDE
254051,"Сыр плавленый President с ветчиной, 400г",https://online.metro-cc.ru/products/art_254051,296,нет скидки,PRESIDENT
68868,"METRO Chef Сыр Пармезан кусок 32%, ~1кг",https://online.metro-cc.ru/products/parmezan-32-metro-chef,1 619,нет скидки,METRO CHEF
228623,"Сыр Сваля легкий нарезка 35%, 150г",https://online.metro-cc.ru/products/150g-syr-legkiy-35-svalya-narezka-bzmzh,239,нет скидки,СВАЛЯ
95339,"Сыр Киприно Швейцарский нарезка 50%, 125г",https://online.metro-cc.ru/products/shvejcarskij-kiprino-50-125-g-narezka-bzmzh,189,нет скидки,КИПРИНО
216732,"Сыр Viola плавленный грибной жульен 35%, 400г",https://online.metro-cc.ru/products/syr-viola-plavlennyy-gribnoy-zhulen-35-400g,329,нет скидки,VIOLA
205327,"Сыр Киприно Советский 50%, 200г",https://online.metro-cc.ru/products/200g-syr-50-kiprino-sovetskiy-bzmzh,283,нет скидки,КИПРИНО
216928,"aro Сыр тильзитер 45%, 200г",https://online.metro-cc.ru/products/200g-syr-tilziter-nt-45-aro-bzmzh,152,нет скидки,ARO
76692,"Сыр растительный Green Idea Гауда на основе крахмала, 150г",https://online.metro-cc.ru/products/art_76692,179,нет скидки,GREEN IDEA
70361,"Сыр Alpino Грюйер Швейцарский твердый 50%, ~400г",https://online.metro-cc.ru/products/syr-alpino-gryuyer-shveytsarskiy-tverdiy-50-400g,5 059,нет скидки,ALPINO
208688,"Сыр Умалат брынза классический 45%, 200г",https://online.metro-cc.ru/products/200g-syr-brynza-45-umalat-klassicheskaya-bzmzh,199,нет скидки,УМАЛАТ
119940,"METRO Chef Сыр Пармезан сухой 32%, 100г",https://online.metro-cc.ru/products/metro-chef-parmezan-suhoj-32-100g-bzmzh,409,нет скидки,METRO CHEF
663844,"Сыр плавленый President Creme De Camembert, 125г",https://online.metro-cc.ru/products/president-creme-de-camembert-125g-bzmzh,209,134,PRESIDENT
32228,"Сыр Долголетие Кавказский 45%, 300г",https://online.metro-cc.ru/products/dolgoletie-45-300g,292,229,ДОЛГОЛЕТИЕ
657798,"Сыр Ko&Co Страчателла, 200г",https://online.metro-cc.ru/products/art_657798,399,нет скидки,KO&CO
111383,"Сыр Moloko Group Пармезан твердый тертый 48%, 150г",https://online.metro-cc.ru/products/syr-parmezan-tertyj-48-moloko-group-150g,309,нет скидки,MOLOKO GROUP
425298,"Сыр Mlekara Sabac Сербская брынза мягкий 45%, 1050г",https://online.metro-cc.ru/products/mlekara-sabac-serbskaya-950g-bzmzh,729,нет скидки,MLEKARA SABAC
526257,"Сыр Galbani Боккончини Моцарелла 45% 8 шариков по 25г, 200г",https://online.metro-cc.ru/products/galbani-mocarella-45-200g-8-sharikov-po-25g-bzmzh,319,нет скидки,GALBANI
117580,"Сыр Радость вкуса Львиное сердце 45%, 200г",https://online.metro-cc.ru/products/lvinoe-serdce-radost-vkusa-45-200g-bzmzh,189,нет скидки,РАДОСТЬ ВКУСА
225643,"METRO Chef Сыр Чечил-спагетти 45%, 500г",https://online.metro-cc.ru/products/500g-syr-chechil-spagetti-45-metro-chef-bzmzh,519,нет скидки,METRO CHEF
129255,"Сыр Сернурский СЗ Халумис 50%, 200г",https://online.metro-cc.ru/products/sernurskij-halumis-50-200g-bzmzh,257,нет скидки,СЕРНУРСКИЙ СЗ
88548,"Сыр Сваля полутвердый 45%, 400г",https://online.metro-cc.ru/products/fasovannyj-svalya-400g-bzmzh,519,нет скидки,СВАЛЯ
213553,"Сыр мягкий Natura Pro сливочный 65%, 2кг",https://online.metro-cc.ru/products/2kg-syr-myagkiy-65-natura-pro-slivochnyy-bzmzh,1 509,нет скидки,NATURA PRO
119946,"METRO Chef Сыр из смешанного молока 50%, 250г",https://online.metro-cc.ru/products/metro-chef-iz-smeshannogo-moloka-kusok-50-250g-bzmzh,369,299,METRO CHEF
89378,"Сыр Сваля легкий фасованный, 200г",https://online.metro-cc.ru/products/svalya-legkij-fasovannyj-200g-bzmzh,252,нет скидки,СВАЛЯ
436558,"Сыр Mlekara Sabac Каймак мягкий сливочный 70%, 2кг",https://online.metro-cc.ru/products/kajmak-sabao-ad-70-2kg-bzmzh,1 483,нет скидки,MLEKARA SABAC
110261,"Сыр Unagrande Моцарелла безлактозный мягкий 45%, 125г",https://online.metro-cc.ru/products/syr-mocarella-bezlaktoznyj-unagrande-45-125g-bzmzh,189,нет скидки,UNAGRANDE
134938,"Сыр плавленый Hochland с ветчиной 50%, 140г",https://online.metro-cc.ru/products/plavlennyj-hochland-s-vetchinoj-50-140g-bzmzh,127,94,HOCHLAND
227461,"Сыр Schonfeld Маасдам полутвердый кусок 45%, 200г",https://online.metro-cc.ru/products/syr-schonfeld-maasdam-45-200g,297,нет скидки,SCHONFELD
215072,"aro Продукт молокосодержащий Гауда 45%, ~2.6кг",https://online.metro-cc.ru/products/26-kg-molokosoderzhaschiy-produkt-gauda-45-aro,499,нет скидки,ARO
204106,"Сыр Viola российский кусок 50%, 220г",https://online.metro-cc.ru/products/220g-syr-50-viola-rossiyskiy-kusok-bzmzh,282,нет скидки,VIOLA
221579,"METRO Chef Сыр чеддар швейцарский 50%, 200г",https://online.metro-cc.ru/products/200g-syr-cheddar-50-metro-chef-shveytsarskiy-bzmzh,479,нет скидки,METRO CHEF
643743,"Сыр Kesidis Dairy Фета со специями, 200г",https://online.metro-cc.ru/products/kesidis-dairy-so-speciyami-200g-bzmzh,202,нет скидки,KESIDIS DAIRY
44242,"Сыр Mlekara Sabac Mediteraneo Брынза с морской солью 25%, 250г",https://online.metro-cc.ru/products/mediteraneo-morskaya-sol-25-250g-bzmzh,189,нет скидки,MLEKARA SABAC
228619,"Сыр Schonfeld Гауда полутвердый нарезка 45%, 125г",https://online.metro-cc.ru/products/125g-syr-gauda-45-schonfeld-narezka-bzmzh,172,нет скидки,SCHONFELD
121042,"Сыр Schonfeld Пармезан твердый нарезка 50%, 125г",https://online.metro-cc.ru/products/125g-50-parmezan-schonfeld-bzmzh,246,нет скидки,SCHONFELD
134944,"Сыр плавленый Hochland с грибами 55%, 200г",https://online.metro-cc.ru/products/plavlennyj-hochland-s-gribami-55-200g-bzmzh,167,нет скидки,HOCHLAND
107137,"METRO Chef Сыр брынза 45%, 500г",https://online.metro-cc.ru/products/metro-chef-45-500g,449,нет скидки,METRO CHEF
227594,"Сыр Laplandia Эдам 45%, 180г",https://online.metro-cc.ru/products/180g-syr-edam-45-laplandia-kusok-bzmzh,299,219,LAPLANDIA
576012,"Сыр плавленый Viola сливочный, 140г",https://online.metro-cc.ru/products/viola-slivochnyj-140g-bzmzh,110,нет скидки,VIOLA
211633,"Сыр Кабош Perla Di Latte Intensiva 50%, 180г",https://online.metro-cc.ru/products/180g-syr-50-kabosh-perla-di-latte-intensiva-bzmzh,399,259,КАБОШ
353268,"Сыр Предгорье Кавказа Балыковый копченый 45%, 130г",https://online.metro-cc.ru/products/balykovyj-kopchenyj-predgorye-kavkaza-130g-bzmzh,242,нет скидки,ПРЕДГОРЬЕ КАВКАЗА
116245,"Тарелка сырная Cheese Gallery Gourmet, 205г",https://online.metro-cc.ru/products/gourmet-cheese-gallery-205g-bzmzh,699,нет скидки,CHEESE GALLERY
218276,"Сыр Карат плавленный сливочный слайсы 25%, 130г",https://online.metro-cc.ru/products/130g-syr-plavlenyy-25-karat-slivochnyy-slaysy-bzmzh,83,69,КАРАТ
116688,"Сыр плавленый Карат с белыми грибами 45%, 90г",https://online.metro-cc.ru/products/karat-s-belymi-gribami-45-90-g-bzmzh,51,47,КАРАТ
228867,"Сыр Cheese Gallery бри с трюфелем 50%, 110г",https://online.metro-cc.ru/products/110g-syr-bri-50-cheese-gallery-s-tryufelem-bzmzh,249,нет скидки,CHEESE GALLERY
426353,"Сыр Mlekara Sabac А ла Каймак мягкий 70%, 150г",https://online.metro-cc.ru/products/mlekara-sabac-a-la-kajmak-myagkij-70-150-g-bzmzh,130,нет скидки,MLEKARA SABAC
329085,"Сыр President плавленый с грибами, 150г",https://online.metro-cc.ru/products/president-master-buterbrodov-s-gribami-150-g-bzmzh,138,99,PRESIDENT
57485,"Сыр Сырная губерния Tome de bois полутвердый, 1кг",https://online.metro-cc.ru/products/tome-de-bois-1kg-bzmzh,1 249,нет скидки,СЫРНАЯ ГУБЕРНИЯ
657075,"Сыр Cheezi Terra del Gusto Горгонзола с голубой плесенью 60%, 100г",https://online.metro-cc.ru/products/cheezzi-terra-del-gusto-gorgonzola-s-goluboj-60-100g-bzmzh,289,нет скидки,CHEEZI
98466,"Сыр La Paulina Чеддер полутвердый 48%, 150г",https://online.metro-cc.ru/products/la-paulina-chedder-48-bzmzh-150-g,249,нет скидки,LA PAULINA
134943,"Сыр плавленый Hochland с ветчиной 55%, 200г",https://online.metro-cc.ru/products/plavlennyj-hochland-s-vetchinoj-55-200g-bzmzh,167,нет скидки,HOCHLAND
214931,"Сыр плавленый Карат Янтарь ломтиками 25%, 130г",https://online.metro-cc.ru/products/130g-syr-plavlenyy-yantar-25-karat-slaysy-bzmzh,85,74,КАРАТ
604286,"METRO Chef Сыр Пармезан хлопья 32%, 500г",https://online.metro-cc.ru/products/hlopya-parmezana-metro-chef-32-500-g-bzmzh,1 189,нет скидки,METRO CHEF
637252,"Сыр Кабош Маасдам 45%, ~1кг",https://online.metro-cc.ru/products/kabosh-maasdam-45-1-kg,1 139,нет скидки,КАБОШ
31678,"Тарелка сырная Parmezan&Marzipan 32-40%, 140г",https://online.metro-cc.ru/products/tarelka-say-cheese-parmesan-marzipan-140g-bzmzh,419,нет скидки,PARMEZAN&MARZIPAN
319688,"Сыр Предгорье Кавказа Адыгейский, ~800г",https://online.metro-cc.ru/products/adygejskij-predgorye-800g-bzmzh,949,нет скидки,ПРЕДГОРЬЕ КАВКАЗА
90740,"Сыр плавленый Viola Чеддер 60%, 140г",https://online.metro-cc.ru/products/slivochnyj-valio-viola-chetyre-60-140g-bzmzh,110,нет скидки,VIOLA
404767,"Сыр President сливочный, 300г",https://online.metro-cc.ru/products/slivochnyj-president-master-buterbroda-300-g-bzmzh,219,нет скидки,PRESIDENT
129708,"Тофу Veg's Шелковый, 160г",https://online.metro-cc.ru/products/tofu-veg-039s-shelkovyj-160g,132,нет скидки,VEG`S
68641,"Продукт плавленый Город сыра колбасный копченый 40%, ~800г",https://online.metro-cc.ru/products/gorod-kolbasnyj-kopchenyj-08-kg-bzmzh,171,нет скидки,ГОРОД СЫРА
207514,"Сыр Strahl Тургауэрский оригинальный 50%, 200г",https://online.metro-cc.ru/products/200g-syr-turgauerskiy-50-strahl-originalnyy-bzmzh,589,нет скидки,STRAHL
211346,"Сыр Mozer Камамбертли с белой плесенью 50%, 100г",https://online.metro-cc.ru/products/100g-syr-s-beloy-plesenyu-kamambertli-50-mozer-bzmzh,209,нет скидки,MOZER
112948,"Сыр Cheese Gallery Чеддер полутвердый 50%, 200г",https://online.metro-cc.ru/products/syr-polutverdyj-cheese-gallery-cheddar-200g,289,нет скидки,CHEESE GALLERY
653647,"METRO Chef Сыр сулугуни копченый, ~600г",https://online.metro-cc.ru/products/suluguni-kopchenyj-bez-soderzhaniya-molochnogo-zhira-metro-chef-06-kg,1 069,нет скидки,METRO CHEF
221584,"METRO Chef Сыр твердый швейцарский 50%, 200г",https://online.metro-cc.ru/products/200g-syr-tverdyy-50-metro-chef-shveytsarskiy-bzmzh,539,нет скидки,METRO CHEF
628301,"Сыр Ипатов Черная корова в золе мягкий 55%, 125г",https://online.metro-cc.ru/products/myagkij-v-zole-chernaya-korova-125-g-bzmzh,349,нет скидки,ИПАТОВ
124433,"Сыр Endorf Loutter полутвердый 50%, 200г",https://online.metro-cc.ru/products/200g-50-endorf-loutter-p-tv-bzmzh,262,209,ENDORF
